site,link,title
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcsports.com,Sports
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/latino,Latino
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/asian-america,Asian America
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/classifieds/,Classifieds
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/brand-studio/,WP BrandStudio
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",#,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://subscribe.washingtonpost.com/loginregistration/index.html," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",," , , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://subscribe.washingtonpost.com/acquisition/?nid=top_pb_subscribe&promo=digital04_header_default&oscode=RPWH&wpsrc=CM0000447&destination=http://www.washingtonpost.com/pb/regional/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/,Home Page
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",/, U.S. & World 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",/regional/, Regional 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/politics/,Politics
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/powerpost/,PowerPost
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/nyregion/preet-bharara-interview-trump.html,Bharara Links Firing to Trump Team’s ‘Incompetence’
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/nyregion/preet-bharara-interview-trump.html,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/us/politics/trump-xi-jinping-china-summit-mar-a-lago.html,Trump and Xi: How Long Will the Cordiality Last?
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/upshot/how-trump-can-improve-the-messy-us-chinese-economic-relationship.html,How Trump Can Improve Their Economic Relationship
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2015/09/25/world/asia/xi-jinping-china-cultural-revolution.html,A Profile of Xi Jinping From 2015
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/tips,Got a confidential news tip?
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/tips,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/briefing/neil-gorsuch-syria-don-rickles.html,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/briefing/neil-gorsuch-syria-don-rickles.html,Your Evening Briefing
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/briefing/syria-china-devin-nunes.html,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/topic/reclaim,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/topic/project-zero,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://ryot.huffingtonpost.com/,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/good-news,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/dept/voices,"VOICES
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/black-voices,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/latino-voices,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/women,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/fifty,"
"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/touching-wwi-letters-never-seen-before-on-display-at-smithsonian.html,Touching WWI letters never seen before on display at Smithsonian
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/world-war-centennial-air-shows-exhibits-among-highlights-as-america-marks-100-years-since-entry.html,"World War I centennial: Air shows, exhibits among highlights as America marks 100 years since entry"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/politics/2017/04/06/ryan-on-obamacare-overhaul-real-progress-being-made.html?intcmp=latestnews,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/mom-says-11-year-old-son-committed-suicide-after-girlfriends-online-prank.html?intcmp=latestnews,Mom says 11-year-old son committed suicide after girlfriend's online prank
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/politics/2017/04/06/chinas-xi-arrives-for-trump-summit-talks-expected-on-n-korea.html?intcmp=latestnews,"China's Xi arrives for Trump summit, talks expected on N. Korea"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://fxn.ws/2o7BMak,OPINION: Five things our president must discuss with China's leader
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/world/2017/04/06/as-trump-meets-with-chinas-president-south-korea-watches-nervously.html?intcmp=latestnews,"As Trump meets with China's president, South Korea watches "
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/jessica-runions-search-for-more-remains-where-womans-skull-found.html?intcmp=latestnews,Jessica Runions: Search for more remains where woman's skull found
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/manhunt-underway-in-texas-for-suspect-accused-striking-3-officers-with-car.html?intcmp=latestnews,Manhunt underway in Texas for suspect accused of striking 3 officers with car
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/us/2017/04/06/aaron-hernandez-closing-arguments-in-ex-nfl-stars-double-murder-trial.html?intcmp=latestnews,Aaron Hernandez: Closing arguments in ex-NFL star's double murder trial
"CNN - Breaking News, Latest News and Videos",/specials/travel/business-traveller,Business Travel
"CNN - Breaking News, Latest News and Videos",/specials/travel/aviation-more,Aviation + Beyond
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com,
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/nfl,Pro Football
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/college-football,College Football
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/nba,Basketball
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/mlb,Baseball
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/world-football,Soccer
"CNN - Breaking News, Latest News and Videos",/living,Living
"CNN - Breaking News, Latest News and Videos",/specials/living/eatocracy,Food
"Home - BBC News,BBC News",/," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news,"
US news
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world,"
world news
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/science,"
science
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/us-politics,"
US politics
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/business,"
business
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/environment,"
environment
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/money,"
money
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/technology,"
tech
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/tone/obituaries,"
obituaries
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/nbcblk,NBCBLK
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/feature/nbc-out,NBC OUT
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/storyline/syrias-suffering-families,Syria's Suffering Families
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/storyline/lethal-injection,Lethal Injection
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/nightly-news,Nightly News
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/meet-the-press,Meet The Press
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/dateline,Dateline
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://today.com/,Today
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/blogs/the-fix/,The Fix
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/politics/white-house/,White House
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/politics/courts-law/,Courts and Law
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/politics/polling/,Polling
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/blogs/monkey-cage/,Monkey Cage
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/blogs/fact-checker/,Fact Checker
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/blogs/post-politics/,Post Politics Blog
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/briefing/syria-china-devin-nunes.html,Your Morning Briefing
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/us/california-today-a-strike-looms-in-hollywood.html,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/us/california-today-a-strike-looms-in-hollywood.html,California Today: A Strike Looms in Hollywood
