link,title,site 
http://www.washingtonpost.com/news/innovations/,Innovations," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/blogs/the-switch/,The Switch," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/lifestyle/,Lifestyle," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/arts-and-entertainment/,Arts and Entertainment," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/lifestyle/advice/,Advice," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/pb/people/carolyn-hax/,Carolyn Hax," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.nytimes.com/2017/04/06/opinion/will-mexico-get-half-of-its-territory-back.html,"
            ,
            ,
        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/section/insider,Times Insider,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/05/insider/seeking-the-truths-locked-inside-a-child-soldier.html,"
            ,
            ,
        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/section/books/review,Book Review,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/05/books/review/lotterys-plus-one-emma-donoghue.html,"
            ,
            ,
        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/pages/opinion/index.html,Opinion,"The New York Times - Breaking News, World News & Multimedia"
http://www.foxnews.com/opinion/2017/04/06/what-chinas-xi-knows-how-dems-really-behave-when-foreign-power-tries-to-influence-presidential-election.html,,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/person/h/arthur-herman.html,,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/person/h/arthur-herman.html,Arthur Herman,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/opinion/2017/04/06/reviving-earmarks-would-be-colossal-mistake.html,,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/category/columns/energy-in-america.html,Energy In America,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/category/columns/energy-in-america.html,Continue to Energy In America,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/us/2017/04/06/kentucky-coal-mining-museum-switches-to-solar-power.html,"
    , 
    ,
  ",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/politics/2017/04/03/road-to-rebuilding-coal-country-starts-with-literally-roads.html,"
    , 
    ,
  ",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
/business/hiltzik/#nt=oft13a-10gp1,Michael Hiltzik,"Los Angeles Times - California, national and world news - Los Angeles Times"
/business/hiltzik/la-fi-hiltzik-cadiz-trump-20170406-story.html#nt=oft13a-10gp1,How you can tell Trump cares nothing about water: He's supporting the ridiculous Cadiz project,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/la-ed-nunes-russia-20170406-story.html#nt=oft13a-10gp1,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/#nt=oft13a-10gp1,Editorial,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/la-ed-nunes-russia-20170406-story.html#nt=oft13a-10gp1,"There's no guarantee of a credible investigation into Trump's Russia ties, but Nunes' departure is a start","Los Angeles Times - California, national and world news - Los Angeles Times"
/entertainment/movies/la-et-mn-going-in-style-review-20170406-story.html#nt=oft13a-10gp1,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/entertainment/movies/#nt=oft13a-10gp1,MOVIES,"Los Angeles Times - California, national and world news - Los Angeles Times"
/entertainment/movies/la-et-mn-going-in-style-review-20170406-story.html#nt=oft13a-10gp1,"Screen treasures Alan Arkin, Michael Caine and Morgan Freeman can't overcome the implausible in 'Going in Style'","Los Angeles Times - California, national and world news - Los Angeles Times"
https://www.theguardian.com/preference/edition/int,"
,
,
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us,"
,
,
,
,
,
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us,"
,
,
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us-news,"
US
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us-news/us-politics,"
politics
","News, sport and opinion from the Guardian's US edition | The Guardian"
http://abcnews.go.com/topics/news/weather.htm,"
                                        Weather
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://disneyprivacycenter.com,,"ABC News – Breaking News, Latest News, Headlines & Videos"
https://disneyprivacycenter.com/notice-to-california-residents/,,"ABC News – Breaking News, Latest News, Headlines & Videos"
https://disneyprivacycenter.com/kids-privacy-policy/english/,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://preferences-mgr.truste.com/?type=abcnews&affiliateId=11,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://disneytermsofuse.com,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Site/page?id=3068843,,"ABC News – Breaking News, Latest News, Headlines & Videos"
#,Shows,"ABC News – Breaking News, Latest News, Headlines & Videos"
/news/more?ncl=dwGgikZ9wHZJgmMpNZ2NN-RLfAgAM&authuser=0&ned=us&topic=h,"See all 4,332 sources »",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Neil+Gorsuch&ict=clu_top," Neil Gorsuch »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Supreme+Court+of+the+United+States&ict=clu_top," Supreme Court of the United States »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Democratic+Party&ict=clu_top," Democratic Party »
",Google News
https://www.nytimes.com/2017/04/06/us/politics/trump-xi-jinping-china-summit-mar-a-lago.html,,Google News
/news/rtc?ncl=dVyRDWf3mDqHnuM2TnkyqYCfkLlMM&authuser=0&ned=us&topic=h,See realtime coverage,Google News
https://www.nytimes.com/2017/04/06/us/politics/trump-xi-jinping-china-summit-mar-a-lago.html,,Google News
,,Google News
/story/news/politics/2017/04/06/us-launches-cruise-missile-strike-syria-after-chemical-weapons-attack/100142330/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/politics/2017/04/06/us-launches-cruise-missile-strike-syria-after-chemical-weapons-attack/100142330/,Read Story,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/world/2017/03/14/syria-civil-war-russia-united-states-turkey-iran/99002088/,How we got to this point,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/world/2017/04/06/us-launches-strikes-against-syria-heres-what-we-know/100148690/,Here's what we know,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/politics/2017/04/06/trump-syrian-strike-vital-national-security-interest-united-states/100150584/,Trump: Syrian strike is 'vital national security interest',USA TODAY: Latest World and US News  - USATODAY.com
#,,USA TODAY: Latest World and US News  - USATODAY.com
/news/m/973e6be2-c652-358a-9c9e-40983c70560f/ss_woman-found-wet%2C-mostly-naked.html,,Yahoo News - Latest News & Headlines
/news/woman-falls-off-california-apos-150417200.html,,Yahoo News - Latest News & Headlines
/news/computer-related-charges-filed-11-olds-suicide-214329613.html,"Mom: Son, 11, killed himself after girlfriend faked suicide",Yahoo News - Latest News & Headlines
/news/tense-venezuela-faces-fresh-street-protests-150450322.html,Clashes at Venezuela protest against 'dictatorship',Yahoo News - Latest News & Headlines
/news/m/991b7c2c-5b5b-3045-8a75-1b702c0ab552/ss_protesters-clash-with.html,,Yahoo News - Latest News & Headlines
/news/venezuela-opposition-targets-judges-over-coup-201510719.html,,Yahoo News - Latest News & Headlines
/news/drowning-horse-saved-father-son-044347199.html,"Drowning horse saved by father and son, after collapsing in their doorway",Yahoo News - Latest News & Headlines
https://www.wsj.com/news/markets,,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/public/page/news-fixed-income-bonds.html,Bonds,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/public/page/news-real-estate-commercial.html,Commercial Real Estate,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/markets/oil-gold-commodities-futures,Commodities & Futures,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/public/page/news-currency-currencies-trading.html,Currencies,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
/news/world,"
                        ,
                    ","Home - BBC News,BBC News"
/news/world,,"Home - BBC News,BBC News"
/news/world/africa,,"Home - BBC News,BBC News"
/news/world/asia,,"Home - BBC News,BBC News"
/news/world/australia,,"Home - BBC News,BBC News"
/news/world/europe,,"Home - BBC News,BBC News"
/news/world/latin_america,,"Home - BBC News,BBC News"
/news/world/middle_east,,"Home - BBC News,BBC News"
/nightly-news/video/force-or-no-force-syria-biggest-foreign-policy-test-yet-for-pres-trump-915764291681,"
                                  ,
                                  ,
                                ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/nightly-news/video/force-or-no-force-syria-biggest-foreign-policy-test-yet-for-pres-trump-915764291681,"
                                  ,
                                ,
                              ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/,News,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/nightly-news/video/west-wing-battle-why-was-steve-bannon-removed-from-nsc-915767363612,"
                                  ,
                                  ,
                                ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/nightly-news/video/west-wing-battle-why-was-steve-bannon-removed-from-nsc-915767363612,"
                                  ,
                                ,
                              ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
